bike_station_location,name,main_category,address,price,rating,review_count,status,distance_away
"45.4900193,-122.5688739",Birrieria Pdx,Mexican,5420 SE 82nd Ave,n/a,4.5,51,Open,1012.4281307398398
"45.4900193,-122.5688739",K-Town Korean BBQ,Korean,5450 SE 82nd Ave,$$,3.5,581,Open,1054.1633858941825
"45.4900193,-122.5688739",Pah!,Fish & Chips,5716 SE 92nd Ave,n/a,4.5,39,Open,1001.4213384739493
"45.4900193,-122.5688739",Pho Vietnam,Vietnamese,5440 SE 82nd Ave,$,4.0,184,Open,1079.13744660223
"45.4900193,-122.5688739",Habanero Burrito,Food Trucks,8218 SE Holgate Blvd,$$,5.0,73,Open,736.5405823509734
"45.5205931,-122.637238",Ken's Artisan Pizza,Pizza,304 SE 28th Ave,$$,4.5,893,Open,4.225209312250791
"45.5205931,-122.637238",Bamboo Sushi,Sushi Bars,310 SE 28th Ave,$$,4.0,1129,Open,16.930646876625392
"45.5205931,-122.637238",Ankeny Tap & Table,American (Traditional),2724 SE Ankeny St,$$,4.5,203,Open,160.44844404174145
"45.5205931,-122.637238",Screen Door Eastside,Southern,2337 E Burnside St,$$,4.5,8387,Open,443.38062412715146
"45.5205931,-122.637238",Paadee,Thai,6 SE 28th Ave,$$,4.0,574,Open,239.5559869668664
"45.5205931,-122.637238",Baby Doll Pizza,Pizza,2835 SE Stark St,$$,4.5,522,Open,132.9421225686378
"45.5205931,-122.637238",Cheese & Crack Snack Shop,Cheese Shops,22 SE 28th Ave,$$,4.5,547,Open,205.84460989131588
"45.5205931,-122.637238",Tusk,Middle Eastern,2448 East Burnside St,$$,4.0,556,Open,340.6518926959303
"45.5205931,-122.637238",Navarre,Italian,10 NE 28th Ave,$$,4.0,447,Open,281.96834026053307
"45.5205931,-122.637238",Güero,Mexican,200 NE 28th Ave,$$,4.5,660,Open,430.4696596046557
"45.5205931,-122.637238",The Sudra,Vegan,28 NE 28th Ave,$$,4.0,464,Open,313.96789303683875
"45.5205931,-122.637238",The Slide Inn,American (New),2348 SE Ankeny St,$$,4.0,460,Open,377.4317100560837
"45.5205931,-122.637238",Flying Fish Company,Seafood Markets,3004 East Burnside St,$$,4.5,362,Open,307.8514931423777
"45.5205931,-122.637238",La Buca,Italian,40 NE 28th Ave,$$,4.0,408,Open,319.7008016617833
"45.5205931,-122.637238",Stammtisch,German,401 NE 28th Ave,$$,4.5,517,Open,586.5368814485074
"45.5205931,-122.637238",Laurelhurst Market,Steakhouses,3155 E Burnside St,$$$,4.0,1311,Open,496.5823759885147
"45.5205931,-122.637238",Farmhouse Kitchen Thai Cuisine,Thai,3354 SE Hawthorne Blvd,$$,4.5,858,Open,1129.2255258993748
"45.5205931,-122.637238",The Sudra,Indian,28 NE 28th Ave,n/a,4.5,50,Open,311.0156729166617
"45.5205931,-122.637238",3 Doors Down Cafe & Lounge,Italian,1429 SE 37th Ave,$$$,4.5,405,Open,1266.5578818269043
"45.5205931,-122.637238",Ate-Oh-Ate,Hawaiian,2454 E Burnside St,$$,4.0,580,Open,329.5780214539532
"45.588297,-122.7380898",Arlo's Fish & Chips,Fish & Chips,7316 North Lombard St,$$,4.5,77,Open,341.7086009366867
"45.588297,-122.7380898",Big Kahuna's BBQ & Catering,Hawaiian,7123 N Lombard St,$,4.0,125,Open,213.99012692831155
"45.588297,-122.7380898",Banh Mi Up,Vietnamese,8037 N Lombard St,$$,4.5,177,Open,825.518744833067
"45.588297,-122.7380898",Pizza Creature,Pizza,7316 N Lombard St,$,4.5,51,Open,344.1180045442978
"45.588297,-122.7380898",Mangiamo,Food Trucks,7316 N Lombard St,n/a,5.0,24,Open,340.3443731325962
"45.588297,-122.7380898",Flourish Plant-Based Kitchen,Vegan,7316 N Lombard St,n/a,5.0,65,Open,357.0499798201726
"45.588297,-122.7380898",NoPoBoys PNW Sandwiches,Sandwiches,7316 Lombard St,n/a,4.5,24,Open,342.28108314613957
"45.588297,-122.7380898",Homies,Japanese,7316 N Lombard St,$,4.5,55,Open,357.0499798201726
"45.588297,-122.7380898",Leisure Public House,Pubs,8002 N Lombard St,$,4.5,235,Open,794.5094424883913
"45.588297,-122.7380898",Sila Thai,Thai,7318 N Lombard St,$$,4.5,104,Open,345.19040631010137
"45.588297,-122.7380898",El Coyote,Food Trucks,6965 N Fessenden St,$,5.0,80,Open,637.2559447984663
"45.588297,-122.7380898",Cathedral Coffee,Coffee & Tea,7530 N Willamette Blvd,$,4.5,248,Open,778.1125944824108
"45.588297,-122.7380898",Cozo Grill,Vegan,7316 N Lombard St,n/a,5.0,10,Open,341.6267083608506
"45.588297,-122.7380898",Lombard House,Beer Bar,7337 N Lombard,$,5.0,48,Open,354.58073617868615
"45.588297,-122.7380898",El Burrito Mojado,Food Trucks,7316 N Lombard St,$,4.0,29,Open,355.2976555692853
"45.588297,-122.7380898",Victorico’s Mexican Food,Mexican,6933 N Lombard St,n/a,3.0,35,Open,132.59556606292983
"45.588297,-122.7380898",Kung Food Restaurant,Asian Fusion,8071 N Lombard Way,$,4.0,253,Open,867.7155098725245
"45.588297,-122.7380898",Little Tibet PDX,Food Trucks,7316 N Lombard St,n/a,5.0,21,Open,357.0499798201726
"45.588297,-122.7380898",Daydreamer Coffee,Coffee & Tea,7315 N Fessenden St,n/a,5.0,25,Open,689.0620140059668
"45.588297,-122.7380898",Drunken Noodle,Thai,5907 N Lombard St,$$,4.0,276,Open,877.5915461108302
"45.4988159,-122.6540982",Botto's BBQ,Barbeque,3120 SE Milwaukie Ave,$$,4.5,183,Open,178.853489413633
"45.4988159,-122.6540982",Jacqueline,Cocktail Bars,2039 SE Clinton St,$$,4.5,381,Open,892.4742471205386
"45.4988159,-122.6540982",Quaintrelle,American (New),2032 SE Clinton St,$$$,4.5,215,Open,875.3831212202305
"45.4988159,-122.6540982",Meta Pizza,Pizza,3541 SE Milwaukie Ave,n/a,4.5,33,Open,213.71585497198694
"45.4988159,-122.6540982",The Chomp,Thai,3200 SE Milwaukie Ave,n/a,4.5,32,Open,150.31590924877764
"45.4988159,-122.6540982",Edelweiss Sausage Co & Delicatessen,Delis,3119 SE 12th Ave,$$,4.0,303,Open,200.08171907965695
"45.4988159,-122.6540982",Rose City Coffee - Brooklyn,Coffee & Tea,3370 SE Milwaukie Ave,$$,4.5,119,Open,34.68260531931574
"45.4988159,-122.6540982",Nuestra Cocina,Mexican,2135 SE Division St,$$,4.5,621,Open,1056.3720838126478
"45.4988159,-122.6540982",Palomar,Cocktail Bars,959 SE Division St,$$,4.0,223,Open,746.072373653679
"45.4988159,-122.6540982",Virtuous Pie,Pizza,1126 SE Division St,$$,4.5,406,Open,651.9635426911416
"45.4988159,-122.6540982",Pine State Biscuits,Breakfast & Brunch,1100 SE Division St,$$,4.5,1312,Open,661.898576817922
"45.4988159,-122.6540982",Scottie's Pizza Parlor SE,Pizza,2128 SE Division St,$$,4.5,387,Open,1022.6932422609909
"45.4988159,-122.6540982",Yama Sushi & Izakaya,Sushi Bars,2038 SE Clinton St,$$,4.0,513,Open,887.4937577152838
"45.4988159,-122.6540982",Know Thy Food Cooperative,Grocery,3434 SE Milwaukie Ave,$,4.0,67,Open,115.5215160175759
"45.4988159,-122.6540982",Double Dragon,Sandwiches,1235 SE Division St,$$,4.0,487,Open,688.0124683732513
"45.4988159,-122.6540982",Original Hotcake House,Diners,1002 SE Powell Blvd,$$,3.5,610,Open,282.78723688241473
"45.4988159,-122.6540982",Akadi PDX,African,1001 SE Division,$$,4.5,262,Open,702.4716400801836
"45.4988159,-122.6540982",Mt. Hood Brewing Co. - Tilikum Station,Pizza,401 SE Caruthers St,$$,4.0,110,Open,1023.9863557305649
"45.4988159,-122.6540982",Deadshot,Cocktail Bars,2133 SE 11th Ave,$$,4.5,86,Open,952.602982391615
"45.4988159,-122.6540982",Fifty Licks,Ice Cream & Frozen Yogurt,2021 SE Clinton St,$$,4.5,569,Open,884.8625814576154
"45.4797127,-122.5686256",Flipside Bar And Carts,Bars,9320 SE Woodstock Blvd,$$,4.0,77,Open,160.69779961205236
"45.4797127,-122.5686256",El Pato Feliz,Mexican,5824 SE 92nd Ave,$,4.0,175,Open,66.16901082168127
"45.4797127,-122.5686256",Zoiglhaus Brewing Company,German,5716 SE 92nd Ave,$$,3.5,254,Open,148.93495471778618
"45.4797127,-122.5686256",Humdinger Pizza,Pizza,9201 SE Foster Rd,n/a,3.5,57,Open,23.02776532313828
"45.4797127,-122.5686256",La Arepa,Food Trucks,5716 SE 92nd Ave,$,4.5,55,Open,149.3802975295033
"45.4797127,-122.5686256",Sherpa Kitchen,Himalayan/Nepalese,5716 SE 92nd Ave,$,4.5,56,Open,149.3556903121083
"45.4797127,-122.5686256",FiMi Kingston - Jamaican Jerk Shack,Food Trucks,9320 SE Woodstock Blvd,n/a,4.5,37,Open,134.19819020541203
"45.4797127,-122.5686256",Pah!,Fish & Chips,5716 SE 92nd Ave,n/a,4.5,39,Open,149.3802975295033
"45.4797127,-122.5686256",Kenbu Sushi,Sushi Bars,9320 SE Woodstock Blvd,n/a,4.5,85,Open,153.3211440707555
"45.4797127,-122.5686256",Oliver's Cafe,Breakfast & Brunch,8931 SE Foster Rd,$,4.0,287,Open,228.214747464124
"45.4797127,-122.5686256",E-San Thai Cuisine,Thai,9320 SE Woodstock Blvd,n/a,3.5,46,Open,134.31678351418813
"45.4797127,-122.5686256",El Nutri Taco,Mexican,8436 SE Woodstock Blvd,$,4.5,173,Open,583.4322293502723
"45.4797127,-122.5686256",Bella’s Italian Bakery And Market,Bakeries,9119 SE Woodstock Blvd,n/a,4.5,132,Open,79.71927100531462
"45.4797127,-122.5686256",Golden Triangle Asian Fusion,Laotian,9320 SE Woodstock Blvd,$,4.5,56,Open,164.03891294942326
"45.4797127,-122.5686256",Ding Tea PDX,Bubble Tea,9244 SE Woodstock Blvd,$$,4.0,208,Open,127.08986331650873
"45.4797127,-122.5686256",Refuge Coffee House,Coffee & Tea,9217 SE Foster Rd,$,5.0,41,Open,47.87855366362866
"45.4797127,-122.5686256",Bun Bo Hue Restaurant,Vietnamese,7002 SE 82nd Ave,$$,4.5,450,Open,1156.2378162402085
"45.4797127,-122.5686256",Shifters,Beer Bar,9201 SE Foster Rd,n/a,5.0,2,Open,19.270823722056534
"45.4797127,-122.5686256",The Eagle Eye Tavern,Dive Bars,5836 SE 92nd Ave,$,4.0,71,Open,45.2220360480133
"45.4797127,-122.5686256",Chinese Delicacy,Chinese,6411 SE 82nd Ave,$$,4.0,154,Open,904.9213757119151
"45.5422831,-122.6037107",Arrowood,American (New),5846 NE Sandy Blvd,$$,4.5,102,Open,83.76168957712572
"45.5422831,-122.6037107",Clyde's Prime Rib Restaurant & Bar,Steakhouses,5474 NE Sandy Blvd,$$,3.5,587,Open,234.94680902430306
"45.5422831,-122.6037107",Cha Ba Thai,Thai,5810 NE Sandy Blvd,$$,4.0,368,Open,41.81760396987052
"45.5422831,-122.6037107",Thai Seasons,Thai,5824 NE Sandy Blvd,$$,4.5,235,Open,71.6440057031837
"45.5422831,-122.6037107",Du's Grill,Japanese,5365 NE Sandy Blvd,$$,4.5,481,Open,348.8348827134386
"45.5422831,-122.6037107",Cabezon,Seafood,5200 NE Sacramento St,$$$,4.0,529,Open,536.4232641736324
"45.5422831,-122.6037107",Pho Corner,Vietnamese,6120 NE Sandy Blvd,$$,4.0,210,Open,367.17626567887794
"45.5422831,-122.6037107",Zien Hong,Chinese,5314 NE Sandy Blvd,$$,4.0,481,Open,429.809560117961
"45.5422831,-122.6037107",Noho's Hawaiian Cafe,Hawaiian,4627 NE Fremont St,$$,4.0,374,Open,1146.497095920889
"45.5422831,-122.6037107",El Burrito Azteca,Mexican,6728 NE Sandy Blvd,$,4.5,280,Open,895.7564863825505
"45.5422831,-122.6037107",Pip's Original Doughnuts & Chai,Coffee & Tea,4759 NE Fremont St,$,4.5,3029,Open,1038.464210386407
"45.5422831,-122.6037107",Chochu Local,Barbeque,5235 NE Sandy Blvd,$$,5.0,88,Open,485.4701059324445
"45.5422831,-122.6037107",Red Sauce Pizza,Pizza,4641 NE Fremont St,$$,4.5,274,Open,1127.403098204658
"45.5422831,-122.6037107",Bang Bang,Thai,4727 NE Fremont,$$,4.0,258,Open,1076.892942053867
"45.5422831,-122.6037107",The Lift Off Lounge,Bars,5216 NE Sandy Blvd,$$,4.5,43,Open,505.69816734442526
"45.5422831,-122.6037107",Yigebe Coffee,Coffee & Tea,5730 NE Sandy Blvd,n/a,4.5,12,Open,14.589025877246417
"45.5422831,-122.6037107",Mekha Restaurant,Vietnamese,6846 NE Sandy Blvd,$$,4.0,485,Open,1008.6507121798437
"45.5422831,-122.6037107",Peter's Bar and Grill,Sports Bars,5701 NE Fremont St,$$,4.5,151,Open,681.3894587681573
"45.5422831,-122.6037107",Ohana Hawaiian Cafe,Hawaiian,6320 NE Sandy Blvd,$$,4.0,365,Open,515.7249742336562
"45.5422831,-122.6037107",Killer Burger,Burgers,4644 NE Sandy Blvd,$$,4.0,880,Open,1007.7916068270022
"45.51158277,-122.682281",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,262.57890420500513
"45.51158277,-122.682281",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,797.041708471657
"45.51158277,-122.682281",SomTum Thai Kitchen,Thai,1924 SW Broadway,$$,4.5,89,Open,209.3515881636596
"45.51158277,-122.682281",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,285.7149227454253
"45.51158277,-122.682281",Library Taphouse & Kitchen,Bars,615 SW Harrison St,$$,4.0,86,Open,79.3340912468875
"45.51158277,-122.682281",Q Restaurant & Bar,American (New),828 SW 2nd Ave,$$$,4.5,929,Open,809.2032986382504
"45.51158277,-122.682281",LoveVerona Pizza&Pasta DownTown,Pizza,540 SW College St,$$,4.0,338,Open,232.26469775512874
"45.51158277,-122.682281",Phat Cart,Asian Fusion,420 SW College St,$$,4.5,266,Open,263.9340302229722
"45.51158277,-122.682281",Tasty Corner,Chinese,624 SW Hall St,$$,4.0,87,Open,187.45524459370478
"45.51158277,-122.682281",Southpark Seafood,Seafood,901 SW Salmon St,$$$,4.0,1549,Open,717.6071845087948
"45.51158277,-122.682281",Higgins Restaurant,French,1239 SW Broadway,$$$,4.0,599,Open,444.1216876529037
"45.51158277,-122.682281",Morton's The Steakhouse,Steakhouses,213 SW Clay St,$$$$,4.0,375,Open,380.1427708681025
"45.51158277,-122.682281",King Tide Fish and Shell,Seafood,1510 SW Harbor Way,$$,4.0,246,Open,622.1187600252919
"45.51158277,-122.682281",Fish-San,Sushi Bars,1717 SW Park Ave,n/a,5.0,49,Open,288.0439243417963
"45.51158277,-122.682281",Mucca Osteria,Italian,1022 SW Morrison St,$$$$,4.5,576,Open,944.0935585882885
"45.51158277,-122.682281",Bullard Tavern,Bars,813 SW Alder St,$$,4.5,234,Open,1010.1222565148751
"45.51158277,-122.682281",Pho 503,Vietnamese,635 SW College St,n/a,4.5,76,Open,227.73005166817458
"45.51158277,-122.682281",Urban Farmer,Steakhouses,525 SW Morrison St,$$,4.0,1113,Open,898.5914142774581
"45.51158277,-122.682281",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,1221.3325907458727
"45.51158277,-122.682281",Beastro By Marshawn Lynch,Hawaiian,1455 SW Broadway,$$,3.5,152,Open,319.60596246998387
"45.4941194,-122.5786536",Fujiyama Sushi Bar & Grill,Sushi Bars,4124 SE 82nd Ave,$$,3.5,289,Open,159.6582094150412
"45.4941194,-122.5786536",Taste of Afghan,Afghan,3905 SE 82nd Ave,n/a,5.0,36,Open,67.19680021483678
"45.4941194,-122.5786536",Turkish Agha,Middle Eastern,3905 SE 82nd Ave,n/a,4.5,35,Open,67.19680021483678
"45.4941194,-122.5786536",Gyro House Mediterranean Grill,Mediterranean,8140 SE Cora St,$,4.0,365,Open,338.1585943267603
"45.4941194,-122.5786536",Kenny's Noodle House,Chinese,8305 SE Powell Blvd,$$,4.0,599,Open,426.34390609428834
"45.4941194,-122.5786536",Black Bear Diner - Portland,Diners,3737 SE 82nd Ave,$$,3.5,146,Open,103.1168669204523
"45.4941194,-122.5786536",H K Café,Dim Sum,4410 SE 82nd Ave,$$,3.5,918,Open,405.5253626798769
"45.4941194,-122.5786536",Wingstop,Chicken Wings,4124 SE 82nd Ave,$$,3.5,169,Open,164.939556093915
"45.4941194,-122.5786536",TOKYO-YA RAMEN,Ramen,4328 SE 82nd Ave,$$,4.0,201,Open,373.7937730219259
"45.4941194,-122.5786536",Shawarma Express ,Mediterranean,3612 SE 82nd Ave,$$,4.5,103,Open,212.22415100073638
"45.4941194,-122.5786536",CORE - Collective Oregon Eateries,Food Trucks,3612 SE 82nd Ave,$$,4.5,15,Open,212.22415100073638
"45.4941194,-122.5786536",Chungdam Korean Fusion,Korean,7901 SE Powell Blvd,$$,4.0,251,Open,442.7062985730113
"45.4941194,-122.5786536",Portland Mercado,Mexican,7238 SE Foster Rd,$$,4.5,179,Open,1181.44645633601
"45.4941194,-122.5786536",Oc House,Vietnamese,4229 SE 82nd Ave,$$,3.5,99,Open,280.40082986367366
"45.4941194,-122.5786536",Off the Leash,Hot Dogs,3905 SE 82nd Ave,n/a,5.0,12,Open,67.19680021483678
"45.4941194,-122.5786536",Sou's,Street Vendors,3612 SE 82nd Ave,n/a,4.5,40,Open,212.22415100073638
"45.4941194,-122.5786536",Best Baguette,Vietnamese,8308 SE Powell Blvd,$,4.0,548,Open,329.046222101122
"45.4941194,-122.5786536",Sokongdong Tofu & BBQ,Korean,2850 SE 82nd Ave,$$,4.0,302,Open,833.6341703516039
"45.4941194,-122.5786536",LGM Delicacies,Food Trucks,3905 SE 82nd Ave,n/a,4.5,11,Open,76.66342163573513
"45.4941194,-122.5786536",Eastport Food Center,Food Trucks,3905 SE 82nd Ave,n/a,4.5,8,Open,67.19680021483678
"45.5181656,-122.639145",Screen Door Eastside,Southern,2337 E Burnside St,$$,4.5,8387,Open,581.6571464715983
"45.5181656,-122.639145",Rukdiew Cafe,Thai,2534 SE Belmont St,$$,4.5,130,Open,209.3709168533082
"45.5181656,-122.639145",Ken's Artisan Pizza,Pizza,304 SE 28th Ave,$$,4.5,893,Open,310.9323733944779
"45.5181656,-122.639145",Baby Doll Pizza,Pizza,2835 SE Stark St,$$,4.5,522,Open,257.91092767256004
"45.5181656,-122.639145",Bamboo Sushi,Sushi Bars,310 SE 28th Ave,$$,4.0,1129,Open,307.7018042980797
"45.5181656,-122.639145",Mirisata,Sri Lankan,2420 SE Belmont St,$$,4.5,164,Open,262.5925871535656
"45.5181656,-122.639145",Bluto's,Greek,2838 SE Belmont St,$$,4.5,146,Open,302.74887358864277
"45.5181656,-122.639145",Ankeny Tap & Table,American (Traditional),2724 SE Ankeny St,$$,4.5,203,Open,439.49123981073814
"45.5181656,-122.639145",Farmhouse Kitchen Thai Cuisine,Thai,3354 SE Hawthorne Blvd,$$,4.5,858,Open,1008.689685954388
"45.5181656,-122.639145",Pad Thai Kitchen,Thai,2309 SE Belmont St,$$,4.0,532,Open,288.7838127753543
"45.5181656,-122.639145",The Slide Inn,American (New),2348 SE Ankeny St,$$,4.0,460,Open,466.18898421083003
"45.5181656,-122.639145",Tusk,Middle Eastern,2448 East Burnside St,$$,4.0,556,Open,509.1720020308783
"45.5181656,-122.639145",Salt & Pepper Peruvian Food Cart,Peruvian,2623 SE Belmont,$$,4.5,91,Open,180.3381257504016
"45.5181656,-122.639145",Stammtisch,German,401 NE 28th Ave,$$,4.5,517,Open,867.1889640880936
"45.5181656,-122.639145",Paadee,Thai,6 SE 28th Ave,$$,4.0,574,Open,533.0997670203744
"45.5181656,-122.639145",Nostrana,Italian,1401 SE Morrison St,$$$,4.0,1130,Open,937.0412668164429
"45.5181656,-122.639145",Güero,Mexican,200 NE 28th Ave,$$,4.5,660,Open,719.143065023039
"45.5181656,-122.639145",Laurelhurst Market,Steakhouses,3155 E Burnside St,$$$,4.0,1311,Open,785.4648332978243
"45.5181656,-122.639145",Khao Moo Dang,Thai,3145 SE Hawthorne Blvd,$$,4.5,295,Open,819.5650507228424
"45.5181656,-122.639145",Cheese & Crack Snack Shop,Cheese Shops,22 SE 28th Ave,$$,4.5,547,Open,500.56684298465916
"45.55891838,-122.6824003",Pollo Bravo,Tapas/Small Plates,1225 N Killingsworth St,$$,4.5,191,Open,473.6465974468358
"45.55891838,-122.6824003",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,529.9275568318104
"45.55891838,-122.6824003",Interurban,Bars,4057 N Mississippi Ave,$$,4.0,556,Open,841.0068995269202
"45.55891838,-122.6824003",Matt's BBQ,Food Trucks,4233 N Mississippi Ave,$$,4.5,618,Open,718.7623242499327
"45.55891838,-122.6824003",Pinky's Pizza,Pizza,3990 N Interstate Ave,$$,4.5,279,Open,782.3935196940145
"45.55891838,-122.6824003",Lovely's Fifty Fifty,Pizza,4039 Mississippi Ave N,$$,4.5,473,Open,854.5359814347033
"45.55891838,-122.6824003",Victoria,Cocktail Bars,4835 N Albina Ave,$$,4.0,252,Open,564.6260417018195
"45.55891838,-122.6824003",The Rambler,Bars,4205 N Mississippi Ave,$$,4.0,238,Open,746.6513688220249
"45.55891838,-122.6824003",Tartuca,Italian,3951 N Mississippi Ave,$$$,4.5,71,Open,963.5518290296482
"45.55891838,-122.6824003",Bad Habit Room,Breakfast & Brunch,5433 N Michigan Ave,$$,4.0,187,Open,557.1255609549394
"45.55891838,-122.6824003",Auntea Ha,Bubble Tea,5329 N Interstate Ave,$$,5.0,99,Open,289.9239195147753
"45.55891838,-122.6824003",Satellite Tavern,Sports Bars,5101 N Interstate Ave,$$,3.5,58,Open,118.34533509360143
"45.55891838,-122.6824003",Prost,Pubs,4237 N Mississippi Ave,$$,4.0,516,Open,712.4444634804147
"45.55891838,-122.6824003",The Old Gold,Bars,2105 N Killingsworth St,$$,4.0,201,Open,687.1293883887568
"45.55891838,-122.6824003",Samurai Blue,Sushi Bars,3807 N Mississippi Ave,$$,4.0,376,Open,1086.7603309493234
"45.55891838,-122.6824003",SPITZ,Mediterranean,2103 N Killingsworth St,$$,4.0,209,Open,690.4049665641467
"45.55891838,-122.6824003",Mee Sen Thai Eatery,Thai,3924 N Mississippi Ave,$$,4.0,518,Open,1015.2343490956825
"45.55891838,-122.6824003",Miss Delta,Southern,3950 N Mississippi Ave,$$,3.5,976,Open,974.2764657555044
"45.55891838,-122.6824003",Silsila The Flaming Tandoor,Indian,819 N Killingsworth St,$$,4.5,151,Open,687.5167157797969
"45.55891838,-122.6824003",The 1905,Cocktail Bars,830 North Shaver St,$$,4.0,215,Open,949.5672275044742
"45.5226089,-122.5804512",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,372.4938441625543
"45.5226089,-122.5804512",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,390.54834138856717
"45.5226089,-122.5804512",Miyamoto Sushi,Sushi Bars,422 SE 81st Ave,$$,4.0,393,Open,351.2616746991147
"45.5226089,-122.5804512",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,444.8029984736261
"45.5226089,-122.5804512",Coquine,American (New),6839 SE Belmont St,$$$,4.5,391,Open,1115.816077254557
"45.5226089,-122.5804512",Selena's Custom Kitchen,Soul Food,8220 NE Davis,n/a,5.0,88,Open,238.58244838435664
"45.5226089,-122.5804512",Over And Out,Sports Bars,410 SE 81st,$$,4.5,123,Open,369.30020178302186
"45.5226089,-122.5804512",Tienda Santa Cruz,Grocery,24 SE 82nd Ave,$,4.5,108,Open,136.9117160533143
"45.5226089,-122.5804512",Banh Mi Nam Loc,Vietnamese,328 SE 82nd Ave,$,4.0,113,Open,286.7513242946965
"45.5226089,-122.5804512",Vintage Cocktail Lounge,Cocktail Bars,7907 SE Stark St,$$,4.5,221,Open,387.05486997142225
"45.5226089,-122.5804512",Little Saigon Noodles & Grill,Vietnamese,8165 SE Ash St,$,4.0,132,Open,180.00245839960968
"45.5226089,-122.5804512",Fortune BBQ Noodle House,Noodles,18 SE 82nd Ave,$$,4.0,60,Open,141.10355167205054
"45.5226089,-122.5804512",Lotus Kitchen,Delis,101 SE 82nd Ave,n/a,4.5,28,Open,76.76590609219056
"45.5226089,-122.5804512",Hanoi Kitchen,Vietnamese,7925 NE Glisan St,$,4.0,299,Open,462.7251637339965
"45.5226089,-122.5804512",Flying Pie Pizzeria,Pizza,7804 SE Stark St,$$,4.0,495,Open,442.81342183975596
"45.5226089,-122.5804512",Secret Pizza Society,Pizza,7201 NE Glisan St,n/a,5.0,110,Open,767.3670940417411
